Frequency [MHz],|S0-0| [-],|S1-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Delay 0>0 [s],Delay 0>1 [s],|Z0| [Ohm],Arg(Z0) [rad]
2.206800e+03, 4.798301e-01, 8.823680e-01, 2.915126e+00, 2.947008e+00, 1.815562e-10, 2.419422e-10, 1.845747e+01, 2.729416e-01
2.212600e+03, 4.813225e-01, 8.814459e-01, 2.908510e+00, 2.938191e+00, 1.819926e-10, 2.411291e-10, 1.844442e+01, 2.816987e-01
2.218400e+03, 4.828199e-01, 8.805109e-01, 2.901877e+00, 2.929404e+00, 1.826059e-10, 2.402580e-10, 1.843321e+01, 2.905025e-01
2.224200e+03, 4.843184e-01, 8.795696e-01, 2.895223e+00, 2.920648e+00, 1.831251e-10, 2.393796e-10, 1.842408e+01, 2.993548e-01
2.230000e+03, 4.858168e-01, 8.786250e-01, 2.888549e+00, 2.911924e+00, 1.838541e-10, 2.385215e-10, 1.841707e+01, 3.082487e-01
2.235800e+03, 4.873135e-01, 8.776843e-01, 2.881849e+00, 2.903232e+00, 1.844682e-10, 2.377058e-10, 1.841235e+01, 3.171887e-01
2.241600e+03, 4.888051e-01, 8.767511e-01, 2.875127e+00, 2.894569e+00, 1.850818e-10, 2.369814e-10, 1.841003e+01, 3.261646e-01
2.247400e+03, 4.902891e-01, 8.758303e-01, 2.868382e+00, 2.885933e+00, 1.857530e-10, 2.362986e-10, 1.841024e+01, 3.351707e-01
2.253200e+03, 4.917628e-01, 8.749245e-01, 2.861613e+00, 2.877322e+00, 1.861868e-10, 2.357669e-10, 1.841312e+01, 3.442040e-01
2.259000e+03, 4.932244e-01, 8.740385e-01, 2.854827e+00, 2.868730e+00, 1.867401e-10, 2.353775e-10, 1.841867e+01, 3.532496e-01
2.264800e+03, 4.946716e-01, 8.731738e-01, 2.848022e+00, 2.860152e+00, 1.869961e-10, 2.351077e-10, 1.842704e+01, 3.623068e-01
2.270600e+03, 4.961032e-01, 8.723312e-01, 2.841208e+00, 2.851584e+00, 1.872569e-10, 2.349479e-10, 1.843818e+01, 3.713588e-01
2.276400e+03, 4.975171e-01, 8.715125e-01, 2.834384e+00, 2.843022e+00, 1.873175e-10, 2.349645e-10, 1.845215e+01, 3.804002e-01
2.282200e+03, 4.989135e-01, 8.707158e-01, 2.827557e+00, 2.834460e+00, 1.873019e-10, 2.350901e-10, 1.846887e+01, 3.894198e-01
2.288000e+03, 5.002918e-01, 8.699402e-01, 2.820731e+00, 2.825892e+00, 1.871598e-10, 2.353561e-10, 1.848832e+01, 3.984108e-01
2.293800e+03, 5.016514e-01, 8.691848e-01, 2.813911e+00, 2.817315e+00, 1.867885e-10, 2.356648e-10, 1.851046e+01, 4.073641e-01
2.299600e+03, 5.029938e-01, 8.684461e-01, 2.807104e+00, 2.808727e+00, 1.864661e-10, 2.361292e-10, 1.853510e+01, 4.162700e-01
2.305400e+03, 5.043182e-01, 8.677225e-01, 2.800309e+00, 2.800122e+00, 1.859475e-10, 2.365838e-10, 1.856228e+01, 4.251262e-01
2.311200e+03, 5.056274e-01, 8.670099e-01, 2.793532e+00, 2.791500e+00, 1.853191e-10, 2.371332e-10, 1.859177e+01, 4.339263e-01
2.317000e+03, 5.069226e-01, 8.663042e-01, 2.786779e+00, 2.782859e+00, 1.846811e-10, 2.376710e-10, 1.862346e+01, 4.426651e-01
2.322800e+03, 5.082056e-01, 8.656020e-01, 2.780048e+00, 2.774197e+00, 1.840114e-10, 2.381891e-10, 1.865723e+01, 4.513426e-01
2.328600e+03, 5.094791e-01, 8.649012e-01, 2.773343e+00, 2.765517e+00, 1.832455e-10, 2.387140e-10, 1.869295e+01, 4.599592e-01
2.334400e+03, 5.107433e-01, 8.641976e-01, 2.766665e+00, 2.756818e+00, 1.825930e-10, 2.391847e-10, 1.873053e+01, 4.685099e-01
2.340200e+03, 5.120019e-01, 8.634893e-01, 2.760011e+00, 2.748101e+00, 1.818197e-10, 2.395695e-10, 1.876985e+01, 4.770025e-01
2.346000e+03, 5.132560e-01, 8.627718e-01, 2.753385e+00, 2.739371e+00, 1.812209e-10, 2.399228e-10, 1.881079e+01, 4.854327e-01
2.351800e+03, 5.145088e-01, 8.620446e-01, 2.746780e+00, 2.730627e+00, 1.805941e-10, 2.402000e-10, 1.885330e+01, 4.938102e-01
2.357600e+03, 5.157621e-01, 8.613052e-01, 2.740199e+00, 2.721874e+00, 1.800976e-10, 2.403508e-10, 1.889726e+01, 5.021356e-01
2.363400e+03, 5.170157e-01, 8.605548e-01, 2.733636e+00, 2.713115e+00, 1.795967e-10, 2.404276e-10, 1.894274e+01, 5.104124e-01
2.369200e+03, 5.182728e-01, 8.597907e-01, 2.727091e+00, 2.704353e+00, 1.793394e-10, 2.404068e-10, 1.898961e+01, 5.186440e-01
2.375000e+03, 5.195332e-01, 8.590142e-01, 2.720555e+00, 2.695592e+00, 1.790883e-10, 2.403434e-10, 1.903797e+01, 5.268379e-01
2.380800e+03, 5.207968e-01, 8.582252e-01, 2.714029e+00, 2.686833e+00, 1.789641e-10, 2.401802e-10, 1.908783e+01, 5.349936e-01
2.386600e+03, 5.220660e-01, 8.574270e-01, 2.707507e+00, 2.678081e+00, 1.789796e-10, 2.399571e-10, 1.913917e+01, 5.431177e-01
2.392400e+03, 5.233377e-01, 8.566180e-01, 2.700985e+00, 2.669336e+00, 1.790244e-10, 2.396721e-10, 1.919216e+01, 5.512097e-01
2.398200e+03, 5.246133e-01, 8.558030e-01, 2.694461e+00, 2.660602e+00, 1.791650e-10, 2.393946e-10, 1.924676e+01, 5.592717e-01
2.404000e+03, 5.258917e-01, 8.549827e-01, 2.687931e+00, 2.651878e+00, 1.794483e-10, 2.390214e-10, 1.930308e+01, 5.673040e-01
2.409800e+03, 5.271700e-01, 8.541592e-01, 2.681392e+00, 2.643167e+00, 1.796908e-10, 2.387057e-10, 1.936127e+01, 5.753059e-01
2.415600e+03, 5.284480e-01, 8.533359e-01, 2.674843e+00, 2.634468e+00, 1.800564e-10, 2.383754e-10, 1.942133e+01, 5.832742e-01
2.421400e+03, 5.297237e-01, 8.525143e-01, 2.668282e+00, 2.625781e+00, 1.804311e-10, 2.380726e-10, 1.948339e+01, 5.912088e-01
2.427200e+03, 5.309953e-01, 8.516953e-01, 2.661706e+00, 2.617105e+00, 1.807265e-10, 2.378027e-10, 1.954752e+01, 5.991055e-01
2.433000e+03, 5.322598e-01, 8.508834e-01, 2.655120e+00, 2.608439e+00, 1.811043e-10, 2.375608e-10, 1.961376e+01, 6.069556e-01
2.438800e+03, 5.335171e-01, 8.500773e-01, 2.648520e+00, 2.599782e+00, 1.814330e-10, 2.373969e-10, 1.968216e+01, 6.147603e-01
2.444600e+03, 5.347634e-01, 8.492791e-01, 2.641908e+00, 2.591130e+00, 1.816192e-10, 2.372542e-10, 1.975279e+01, 6.225104e-01
2.450400e+03, 5.359985e-01, 8.484899e-01, 2.635290e+00, 2.582484e+00, 1.818289e-10, 2.372033e-10, 1.982557e+01, 6.301996e-01
2.456200e+03, 5.372204e-01, 8.477110e-01, 2.628664e+00, 2.573840e+00, 1.819004e-10, 2.371790e-10, 1.990057e+01, 6.378241e-01
2.462000e+03, 5.384288e-01, 8.469414e-01, 2.622035e+00, 2.565197e+00, 1.819562e-10, 2.372097e-10, 1.997768e+01, 6.453778e-01
2.467800e+03, 5.396209e-01, 8.461806e-01, 2.615404e+00, 2.556552e+00, 1.818273e-10, 2.373498e-10, 2.005696e+01, 6.528550e-01
2.473600e+03, 5.407982e-01, 8.454292e-01, 2.608777e+00, 2.547902e+00, 1.815919e-10, 2.374649e-10, 2.013823e+01, 6.602512e-01
2.479400e+03, 5.419591e-01, 8.446853e-01, 2.602160e+00, 2.539249e+00, 1.813560e-10, 2.376558e-10, 2.022144e+01, 6.675601e-01
2.485200e+03, 5.431046e-01, 8.439478e-01, 2.595551e+00, 2.530588e+00, 1.809631e-10, 2.378785e-10, 2.030652e+01, 6.747826e-01
2.491000e+03, 5.442350e-01, 8.432158e-01, 2.588956e+00, 2.521919e+00, 1.804730e-10, 2.380887e-10, 2.039335e+01, 6.819140e-01
2.496800e+03, 5.453521e-01, 8.424887e-01, 2.582379e+00, 2.513242e+00, 1.799220e-10, 2.383714e-10, 2.048177e+01, 6.889545e-01
2.502600e+03, 5.464548e-01, 8.417642e-01, 2.575822e+00, 2.504556e+00, 1.793298e-10, 2.385728e-10, 2.057173e+01, 6.959006e-01
2.508400e+03, 5.475471e-01, 8.410413e-01, 2.569287e+00, 2.495861e+00, 1.786624e-10, 2.388311e-10, 2.066308e+01, 7.027575e-01
2.514200e+03, 5.486300e-01, 8.403184e-01, 2.562776e+00, 2.487158e+00, 1.779607e-10, 2.390310e-10, 2.075569e+01, 7.095251e-01
2.520000e+03, 5.497049e-01, 8.395938e-01, 2.556291e+00, 2.478447e+00, 1.772363e-10, 2.392562e-10, 2.084947e+01, 7.162053e-01
2.525800e+03, 5.507749e-01, 8.388688e-01, 2.549832e+00, 2.469728e+00, 1.765694e-10, 2.394194e-10, 2.094429e+01, 7.228029e-01
2.531600e+03, 5.518403e-01, 8.381402e-01, 2.543397e+00, 2.461003e+00, 1.758742e-10, 2.395582e-10, 2.104016e+01, 7.293206e-01
2.537400e+03, 5.529040e-01, 8.374081e-01, 2.536988e+00, 2.452273e+00, 1.753137e-10, 2.396726e-10, 2.113695e+01, 7.357631e-01
2.543200e+03, 5.539677e-01, 8.366725e-01, 2.530599e+00, 2.443538e+00, 1.746777e-10, 2.397159e-10, 2.123470e+01, 7.421371e-01
2.549000e+03, 5.550336e-01, 8.359336e-01, 2.524233e+00, 2.434803e+00, 1.741993e-10, 2.398022e-10, 2.133327e+01, 7.484451e-01
2.554800e+03, 5.561027e-01, 8.351906e-01, 2.517885e+00, 2.426064e+00, 1.737676e-10, 2.397742e-10, 2.143273e+01, 7.546932e-01
2.560600e+03, 5.571755e-01, 8.344449e-01, 2.511553e+00, 2.417326e+00, 1.734605e-10, 2.397644e-10, 2.153309e+01, 7.608838e-01
2.566400e+03, 5.582536e-01, 8.336951e-01, 2.505231e+00, 2.408588e+00, 1.731964e-10, 2.397341e-10, 2.163439e+01, 7.670235e-01
2.572200e+03, 5.593378e-01, 8.329438e-01, 2.498920e+00, 2.399852e+00, 1.730722e-10, 2.396768e-10, 2.173664e+01, 7.731145e-01
2.578000e+03, 5.604276e-01, 8.321909e-01, 2.492612e+00, 2.391117e+00, 1.730487e-10, 2.395710e-10, 2.183994e+01, 7.791600e-01
2.583800e+03, 5.615222e-01, 8.314383e-01, 2.486306e+00, 2.382387e+00, 1.731347e-10, 2.395297e-10, 2.194439e+01, 7.851609e-01
2.589600e+03, 5.626221e-01, 8.306858e-01, 2.479997e+00, 2.373658e+00, 1.732441e-10, 2.394366e-10, 2.205006e+01, 7.911209e-01
2.595400e+03, 5.637253e-01, 8.299339e-01, 2.473683e+00, 2.364932e+00, 1.734249e-10, 2.393845e-10, 2.215702e+01, 7.970371e-01
2.601200e+03, 5.648318e-01, 8.291845e-01, 2.467363e+00, 2.356208e+00, 1.737305e-10, 2.392780e-10, 2.226531e+01, 8.029111e-01
2.607000e+03, 5.659388e-01, 8.284381e-01, 2.461032e+00, 2.347488e+00, 1.740647e-10, 2.392799e-10, 2.237510e+01, 8.087405e-01
2.612800e+03, 5.670442e-01, 8.276959e-01, 2.454689e+00, 2.338768e+00, 1.743681e-10, 2.392255e-10, 2.248647e+01, 8.145227e-01
2.618600e+03, 5.681478e-01, 8.269583e-01, 2.448334e+00, 2.330050e+00, 1.746976e-10, 2.392790e-10, 2.259940e+01, 8.202561e-01
2.624400e+03, 5.692461e-01, 8.262253e-01, 2.441968e+00, 2.321330e+00, 1.750628e-10, 2.392756e-10, 2.271398e+01, 8.259354e-01
2.630200e+03, 5.703373e-01, 8.254974e-01, 2.435588e+00, 2.312611e+00, 1.753305e-10, 2.393329e-10, 2.283028e+01, 8.315580e-01
2.636000e+03, 5.714197e-01, 8.247745e-01, 2.429199e+00, 2.303889e+00, 1.755711e-10, 2.394265e-10, 2.294826e+01, 8.371189e-01
2.641800e+03, 5.724915e-01, 8.240571e-01, 2.422800e+00, 2.295163e+00, 1.758231e-10, 2.395588e-10, 2.306792e+01, 8.426142e-01
2.647600e+03, 5.735515e-01, 8.233446e-01, 2.416393e+00, 2.286433e+00, 1.758821e-10, 2.396802e-10, 2.318930e+01, 8.480423e-01
2.653400e+03, 5.745973e-01, 8.226376e-01, 2.409983e+00, 2.277699e+00, 1.759609e-10, 2.398665e-10, 2.331227e+01, 8.533952e-01
2.659200e+03, 5.756291e-01, 8.219347e-01, 2.403571e+00, 2.268957e+00, 1.758520e-10, 2.399999e-10, 2.343683e+01, 8.586740e-01
2.665000e+03, 5.766444e-01, 8.212351e-01, 2.397163e+00, 2.260211e+00, 1.757358e-10, 2.402172e-10, 2.356287e+01, 8.638709e-01
2.670800e+03, 5.776454e-01, 8.205395e-01, 2.390758e+00, 2.251457e+00, 1.754681e-10, 2.404344e-10, 2.369030e+01, 8.689900e-01
2.676600e+03, 5.786288e-01, 8.198458e-01, 2.384364e+00, 2.242695e+00, 1.750939e-10, 2.406162e-10, 2.381907e+01, 8.740233e-01
2.682400e+03, 5.795974e-01, 8.191552e-01, 2.377983e+00, 2.233926e+00, 1.746752e-10, 2.408471e-10, 2.394898e+01, 8.789743e-01
2.688200e+03, 5.805514e-01, 8.184658e-01, 2.371617e+00, 2.225149e+00, 1.741124e-10, 2.410222e-10, 2.407999e+01, 8.838429e-01
2.694000e+03, 5.814913e-01, 8.177779e-01, 2.365272e+00, 2.216366e+00, 1.735057e-10, 2.412491e-10, 2.421193e+01, 8.886284e-01
2.699800e+03, 5.824199e-01, 8.170897e-01, 2.358949e+00, 2.207574e+00, 1.728524e-10, 2.413943e-10, 2.434468e+01, 8.933355e-01
2.705600e+03, 5.833371e-01, 8.164019e-01, 2.352650e+00, 2.198777e+00, 1.721515e-10, 2.416323e-10, 2.447819e+01, 8.979642e-01
2.711400e+03, 5.842454e-01, 8.157143e-01, 2.346376e+00, 2.189972e+00, 1.714001e-10, 2.417490e-10, 2.461234e+01, 9.025190e-01
2.717200e+03, 5.851477e-01, 8.150262e-01, 2.340130e+00, 2.181162e+00, 1.705965e-10, 2.419321e-10, 2.474700e+01, 9.070045e-01
2.723000e+03, 5.860450e-01, 8.143377e-01, 2.333913e+00, 2.172345e+00, 1.699361e-10, 2.421068e-10, 2.488210e+01, 9.114228e-01
2.728800e+03, 5.869400e-01, 8.136494e-01, 2.327720e+00, 2.163522e+00, 1.691530e-10, 2.422353e-10, 2.501770e+01, 9.157818e-01
2.734600e+03, 5.878339e-01, 8.129602e-01, 2.321556e+00, 2.154694e+00, 1.685046e-10, 2.423272e-10, 2.515363e+01, 9.200823e-01
2.740400e+03, 5.887309e-01, 8.122711e-01, 2.315415e+00, 2.145863e+00, 1.678660e-10, 2.424848e-10, 2.528994e+01, 9.243345e-01
2.746200e+03, 5.896293e-01, 8.115823e-01, 2.309298e+00, 2.137027e+00, 1.673216e-10, 2.426149e-10, 2.542665e+01, 9.285365e-01
2.752000e+03, 5.905342e-01, 8.108935e-01, 2.303200e+00, 2.128185e+00, 1.668152e-10, 2.427066e-10, 2.556375e+01, 9.326989e-01
2.757800e+03, 5.914446e-01, 8.102056e-01, 2.297121e+00, 2.119340e+00, 1.664740e-10, 2.428632e-10, 2.570128e+01, 9.368217e-01
2.763600e+03, 5.923615e-01, 8.095190e-01, 2.291054e+00, 2.110490e+00, 1.661606e-10, 2.429918e-10, 2.583936e+01, 9.409094e-01
2.769400e+03, 5.932870e-01, 8.088332e-01, 2.284999e+00, 2.101635e+00, 1.659529e-10, 2.431095e-10, 2.597800e+01, 9.449666e-01
2.775200e+03, 5.942191e-01, 8.081487e-01, 2.278951e+00, 2.092775e+00, 1.658711e-10, 2.432623e-10, 2.611732e+01, 9.489918e-01
2.781000e+03, 5.951595e-01, 8.074663e-01, 2.272907e+00, 2.083910e+00, 1.658300e-10, 2.433864e-10, 2.625741e+01, 9.529903e-01
2.786800e+03, 5.961062e-01, 8.067856e-01, 2.266863e+00, 2.075040e+00, 1.658900e-10, 2.435909e-10, 2.639834e+01, 9.569595e-01
2.792600e+03, 5.970587e-01, 8.061077e-01, 2.260818e+00, 2.066163e+00, 1.660865e-10, 2.437806e-10, 2.654023e+01, 9.609006e-01
2.798400e+03, 5.980162e-01, 8.054310e-01, 2.254765e+00, 2.057279e+00, 1.662265e-10, 2.439588e-10, 2.668322e+01, 9.648139e-01
2.804200e+03, 5.989772e-01, 8.047559e-01, 2.248708e+00, 2.048389e+00, 1.664836e-10, 2.442011e-10, 2.682728e+01, 9.686967e-01
2.810000e+03, 5.999386e-01, 8.040828e-01, 2.242640e+00, 2.039490e+00, 1.667170e-10, 2.443852e-10, 2.697259e+01, 9.725456e-01
2.815800e+03, 6.008998e-01, 8.034118e-01, 2.236565e+00, 2.030584e+00, 1.670356e-10, 2.446488e-10, 2.711913e+01, 9.763594e-01
2.821600e+03, 6.018584e-01, 8.027419e-01, 2.230478e+00, 2.021668e+00, 1.672779e-10, 2.449169e-10, 2.726703e+01, 9.801356e-01
2.827400e+03, 6.028123e-01, 8.020724e-01, 2.224382e+00, 2.012743e+00, 1.675105e-10, 2.451426e-10, 2.741626e+01, 9.838698e-01
2.833200e+03, 6.037594e-01, 8.014040e-01, 2.218277e+00, 2.003809e+00, 1.677266e-10, 2.454046e-10, 2.756683e+01, 9.875587e-01
2.839000e+03, 6.046992e-01, 8.007356e-01, 2.212165e+00, 1.994866e+00, 1.678830e-10, 2.456555e-10, 2.771873e+01, 9.912017e-01
2.844800e+03, 6.056280e-01, 8.000675e-01, 2.206047e+00, 1.985914e+00, 1.678909e-10, 2.459308e-10, 2.787197e+01, 9.947922e-01
2.850600e+03, 6.065462e-01, 7.993976e-01, 2.199928e+00, 1.976951e+00, 1.679345e-10, 2.461781e-10, 2.802637e+01, 9.983293e-01
2.856400e+03, 6.074511e-01, 7.987277e-01, 2.193808e+00, 1.967980e+00, 1.678218e-10, 2.464069e-10, 2.818203e+01, 1.001810e+00
2.862200e+03, 6.083443e-01, 7.980549e-01, 2.187693e+00, 1.959000e+00, 1.676223e-10, 2.466523e-10, 2.833874e+01, 1.005235e+00
2.868000e+03, 6.092226e-01, 7.973816e-01, 2.181584e+00, 1.950012e+00, 1.673567e-10, 2.468938e-10, 2.849645e+01, 1.008598e+00
2.873800e+03, 6.100885e-01, 7.967060e-01, 2.175485e+00, 1.941014e+00, 1.669585e-10, 2.470736e-10, 2.865506e+01, 1.011905e+00
2.879600e+03, 6.109406e-01, 7.960300e-01, 2.169401e+00, 1.932010e+00, 1.665300e-10, 2.473033e-10, 2.881443e+01, 1.015151e+00
2.885400e+03, 6.117810e-01, 7.953501e-01, 2.163332e+00, 1.922998e+00, 1.659202e-10, 2.474829e-10, 2.897450e+01, 1.018340e+00
2.891200e+03, 6.126099e-01, 7.946693e-01, 2.157285e+00, 1.913979e+00, 1.653774e-10, 2.476841e-10, 2.913506e+01, 1.021472e+00
2.897000e+03, 6.134290e-01, 7.939876e-01, 2.151259e+00, 1.904953e+00, 1.646632e-10, 2.478192e-10, 2.929614e+01, 1.024550e+00
2.902800e+03, 6.142409e-01, 7.933036e-01, 2.145258e+00, 1.895922e+00, 1.639260e-10, 2.479986e-10, 2.945752e+01, 1.027577e+00
2.908600e+03, 6.150458e-01, 7.926193e-01, 2.139284e+00, 1.886884e+00, 1.631992e-10, 2.481555e-10, 2.961915e+01, 1.030556e+00
2.914400e+03, 6.158472e-01, 7.919339e-01, 2.133337e+00, 1.877841e+00, 1.624552e-10, 2.483113e-10, 2.978099e+01, 1.033491e+00
2.920200e+03, 6.166477e-01, 7.912487e-01, 2.127416e+00, 1.868791e+00, 1.617061e-10, 2.484975e-10, 2.994298e+01, 1.036387e+00
2.926000e+03, 6.174483e-01, 7.905645e-01, 2.121523e+00, 1.859736e+00, 1.609734e-10, 2.486606e-10, 3.010509e+01, 1.039248e+00
2.931800e+03, 6.182511e-01, 7.898808e-01, 2.115657e+00, 1.850674e+00, 1.603385e-10, 2.488107e-10, 3.026729e+01, 1.042076e+00
2.937600e+03, 6.190594e-01, 7.891977e-01, 2.109814e+00, 1.841607e+00, 1.596918e-10, 2.490418e-10, 3.042965e+01, 1.044878e+00
2.943400e+03, 6.198743e-01, 7.885178e-01, 2.103994e+00, 1.832531e+00, 1.591306e-10, 2.492398e-10, 3.059213e+01, 1.047657e+00
2.949200e+03, 6.206969e-01, 7.878395e-01, 2.098195e+00, 1.823448e+00, 1.586755e-10, 2.494658e-10, 3.075482e+01, 1.050416e+00
2.955000e+03, 6.215292e-01, 7.871637e-01, 2.092413e+00, 1.814357e+00, 1.583020e-10, 2.497445e-10, 3.091779e+01, 1.053159e+00
2.960800e+03, 6.223722e-01, 7.864903e-01, 2.086644e+00, 1.805255e+00, 1.580254e-10, 2.500085e-10, 3.108113e+01, 1.055889e+00
2.966600e+03, 6.232259e-01, 7.858194e-01, 2.080885e+00, 1.796145e+00, 1.578453e-10, 2.503330e-10, 3.124495e+01, 1.058607e+00
2.972400e+03, 6.240902e-01, 7.851519e-01, 2.075133e+00, 1.787022e+00, 1.577437e-10, 2.506345e-10, 3.140935e+01, 1.061314e+00
2.978200e+03, 6.249662e-01, 7.844871e-01, 2.069384e+00, 1.777888e+00, 1.577547e-10, 2.510168e-10, 3.157442e+01, 1.064012e+00
2.984000e+03, 6.258527e-01, 7.838238e-01, 2.063635e+00, 1.768740e+00, 1.578198e-10, 2.514263e-10, 3.174031e+01, 1.066701e+00
2.989800e+03, 6.267479e-01, 7.831629e-01, 2.057884e+00, 1.759578e+00, 1.580197e-10, 2.518084e-10, 3.190710e+01, 1.069379e+00
2.995600e+03, 6.276515e-01, 7.825031e-01, 2.052125e+00, 1.750401e+00, 1.581965e-10, 2.522463e-10, 3.207495e+01, 1.072046e+00
3.001400e+03, 6.285604e-01, 7.818441e-01, 2.046360e+00, 1.741209e+00, 1.585100e-10, 2.527001e-10, 3.224389e+01, 1.074697e+00
3.007200e+03, 6.294744e-01, 7.811852e-01, 2.040584e+00, 1.732000e+00, 1.587651e-10, 2.531362e-10, 3.241408e+01, 1.077334e+00
3.013000e+03, 6.303910e-01, 7.805257e-01, 2.034798e+00, 1.722775e+00, 1.590816e-10, 2.536252e-10, 3.258549e+01, 1.079952e+00
3.018800e+03, 6.313064e-01, 7.798648e-01, 2.029001e+00, 1.713532e+00, 1.594029e-10, 2.540990e-10, 3.275824e+01, 1.082545e+00
3.024600e+03, 6.322207e-01, 7.792017e-01, 2.023192e+00, 1.704272e+00, 1.596149e-10, 2.545444e-10, 3.293234e+01, 1.085115e+00
3.030400e+03, 6.331311e-01, 7.785359e-01, 2.017375e+00, 1.694996e+00, 1.598756e-10, 2.550214e-10, 3.310771e+01, 1.087656e+00
3.036200e+03, 6.340351e-01, 7.778656e-01, 2.011549e+00, 1.685702e+00, 1.600516e-10, 2.554770e-10, 3.328443e+01, 1.090165e+00
3.042000e+03, 6.349305e-01, 7.771910e-01, 2.005716e+00, 1.676392e+00, 1.601423e-10, 2.559110e-10, 3.346242e+01, 1.092639e+00
3.047800e+03, 6.358175e-01, 7.765105e-01, 1.999880e+00, 1.667066e+00, 1.601735e-10, 2.563420e-10, 3.364160e+01, 1.095076e+00
3.053600e+03, 6.366925e-01, 7.758254e-01, 1.994043e+00, 1.657724e+00, 1.600617e-10, 2.567363e-10, 3.382192e+01, 1.097472e+00
3.059400e+03, 6.375573e-01, 7.751330e-01, 1.988210e+00, 1.648368e+00, 1.598896e-10, 2.571239e-10, 3.400321e+01, 1.099830e+00
3.065200e+03, 6.384104e-01, 7.744354e-01, 1.982383e+00, 1.638998e+00, 1.596196e-10, 2.574772e-10, 3.418539e+01, 1.102145e+00
3.071000e+03, 6.392509e-01, 7.737300e-01, 1.976566e+00, 1.629615e+00, 1.592470e-10, 2.578158e-10, 3.436836e+01, 1.104418e+00
3.076800e+03, 6.400799e-01, 7.730189e-01, 1.970763e+00, 1.620219e+00, 1.588273e-10, 2.581292e-10, 3.455198e+01, 1.106649e+00
3.082600e+03, 6.408990e-01, 7.723013e-01, 1.964975e+00, 1.610813e+00, 1.581916e-10, 2.584196e-10, 3.473617e+01, 1.108841e+00
3.088400e+03, 6.417081e-01, 7.715772e-01, 1.959210e+00, 1.601395e+00, 1.576187e-10, 2.586982e-10, 3.492067e+01, 1.110993e+00
3.094200e+03, 6.425100e-01, 7.708477e-01, 1.953466e+00, 1.591967e+00, 1.569000e-10, 2.589593e-10, 3.510551e+01, 1.113110e+00
3.100000e+03, 6.433058e-01, 7.701130e-01, 1.947748e+00, 1.582530e+00, 1.561605e-10, 2.592132e-10, 3.529051e+01, 1.115194e+00
3.105800e+03, 6.440990e-01, 7.693730e-01, 1.942057e+00, 1.573084e+00, 1.553513e-10, 2.594623e-10, 3.547559e+01, 1.117249e+00
3.111600e+03, 6.448900e-01, 7.686297e-01, 1.936396e+00, 1.563629e+00, 1.546116e-10, 2.597115e-10, 3.566067e+01, 1.119277e+00
3.117400e+03, 6.456823e-01, 7.678832e-01, 1.930761e+00, 1.554164e+00, 1.538034e-10, 2.599655e-10, 3.584578e+01, 1.121283e+00
3.123200e+03, 6.464796e-01, 7.671334e-01, 1.925156e+00, 1.544690e+00, 1.530684e-10, 2.602371e-10, 3.603081e+01, 1.123274e+00
3.129000e+03, 6.472831e-01, 7.663813e-01, 1.919578e+00, 1.535207e+00, 1.523251e-10, 2.605141e-10, 3.621583e+01, 1.125251e+00
3.134800e+03, 6.480948e-01, 7.656289e-01, 1.914027e+00, 1.525713e+00, 1.516795e-10, 2.608232e-10, 3.640082e+01, 1.127218e+00
3.140600e+03, 6.489181e-01, 7.648743e-01, 1.908499e+00, 1.516208e+00, 1.511005e-10, 2.611521e-10, 3.658586e+01, 1.129180e+00
3.146400e+03, 6.497542e-01, 7.641206e-01, 1.902993e+00, 1.506691e+00, 1.506399e-10, 2.615138e-10, 3.677103e+01, 1.131141e+00
3.152200e+03, 6.506052e-01, 7.633656e-01, 1.897503e+00, 1.497160e+00, 1.502286e-10, 2.619026e-10, 3.695647e+01, 1.133103e+00
3.158000e+03, 6.514717e-01, 7.626117e-01, 1.892028e+00, 1.487616e+00, 1.499189e-10, 2.623293e-10, 3.714225e+01, 1.135068e+00
3.163800e+03, 6.523548e-01, 7.618569e-01, 1.886565e+00, 1.478056e+00, 1.497491e-10, 2.627927e-10, 3.732848e+01, 1.137038e+00
3.169600e+03, 6.532555e-01, 7.611024e-01, 1.881108e+00, 1.468479e+00, 1.496798e-10, 2.632924e-10, 3.751534e+01, 1.139016e+00
3.175400e+03, 6.541719e-01, 7.603474e-01, 1.875653e+00, 1.458884e+00, 1.497092e-10, 2.638183e-10, 3.770300e+01, 1.141000e+00
3.181200e+03, 6.551055e-01, 7.595922e-01, 1.870197e+00, 1.449270e+00, 1.498391e-10, 2.643834e-10, 3.789158e+01, 1.142991e+00
3.187000e+03, 6.560544e-01, 7.588348e-01, 1.864737e+00, 1.439635e+00, 1.500306e-10, 2.649840e-10, 3.808124e+01, 1.144988e+00
3.192800e+03, 6.570174e-01, 7.580758e-01, 1.859269e+00, 1.429979e+00, 1.503646e-10, 2.655789e-10, 3.827208e+01, 1.146988e+00
3.198600e+03, 6.579924e-01, 7.573140e-01, 1.853790e+00, 1.420300e+00, 1.506705e-10, 2.662003e-10, 3.846432e+01, 1.148991e+00
3.204400e+03, 6.589778e-01, 7.565479e-01, 1.848299e+00, 1.410599e+00, 1.510701e-10, 2.668952e-10, 3.865794e+01, 1.150992e+00
