f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ31,ImZ31,ReZ41,ImZ41,ReZ51,ImZ51,ReZ61,ImZ61,ReZ12,ImZ12,ReZ22,ImZ22,ReZ32,ImZ32,ReZ42,ImZ42,ReZ52,ImZ52,ReZ62,ImZ62,ReZ13,ImZ13,ReZ23,ImZ23,ReZ33,ImZ33,ReZ43,ImZ43,ReZ53,ImZ53,ReZ63,ImZ63,ReZ14,ImZ14,ReZ24,ImZ24,ReZ34,ImZ34,ReZ44,ImZ44,ReZ54,ImZ54,ReZ64,ImZ64,ReZ15,ImZ15,ReZ25,ImZ25,ReZ35,ImZ35,ReZ45,ImZ45,ReZ55,ImZ55,ReZ65,ImZ65,ReZ16,ImZ16,ReZ26,ImZ26,ReZ36,ImZ36,ReZ46,ImZ46,ReZ56,ImZ56,ReZ66,ImZ66
4.094444444444444776e+07,9.341684184061264773e+01,-2.220380863706941739e+02,9.341460257334787798e+01,-2.221979798856276886e+02,9.341468535709169885e+01,-2.222270547764196635e+02,9.341346728565727631e+01,-2.220803011491878465e+02,9.341203801572471832e+01,-2.222722703626603220e+02,9.341419634050107845e+01,-2.221562247451992391e+02,9.272475176378871708e+01,-2.215335742487704351e+02,9.272681848169577279e+01,-2.213173845990487507e+02,9.272682917032159366e+01,-2.214229900076230706e+02,9.272110315802248692e+01,-2.215165901716916039e+02,9.272308990917625238e+01,-2.215763774115110891e+02,9.272363365770698351e+01,-2.215732018695829026e+02,9.381828071864698870e+01,-2.226413283984840064e+02,9.381713966309055763e+01,-2.225057049522446562e+02,9.382047013237180977e+01,-2.223960093234894089e+02,9.381556080728944380e+01,-2.226261083875879763e+02,9.381731977925565502e+01,-2.226323015236950198e+02,9.381887802634543050e+01,-2.226703068139922550e+02,9.252043313825431881e+01,-2.212018091088821450e+02,9.251748659854649759e+01,-2.213014660290042173e+02,9.251821117178093346e+01,-2.213393804618765728e+02,9.252275133580528177e+01,-2.211426443622847273e+02,9.251872961687357133e+01,-2.214042927711565483e+02,9.252011688698931380e+01,-2.212989039129872140e+02,9.383656051225980832e+01,-2.226702728991407980e+02,9.383741856085767097e+01,-2.226378508690668809e+02,9.383868057904996363e+01,-2.226140660670894817e+02,9.383668740375368600e+01,-2.226699673282423646e+02,9.383905356770695505e+01,-2.222956088583889311e+02,9.383919235161441463e+01,-2.226785336864586782e+02,9.478996172675735465e+01,-2.235127733537557617e+02,9.479080960377417853e+01,-2.235907187671210181e+02,9.478914257042353597e+01,-2.236107664788026455e+02,9.479058783343381833e+01,-2.235265867865551286e+02,9.479108179478471641e+01,-2.236384272482190738e+02,9.479186241868920604e+01,-2.232562281639867763e+02
4.203888888888888806e+07,8.930511764621252269e+01,-2.179324711896020403e+02,8.930295385734984848e+01,-2.180967643552643551e+02,8.930305999403621797e+01,-2.181267257058932216e+02,8.930190511546310006e+01,-2.179761986939275005e+02,8.930055949514689928e+01,-2.181734119143215480e+02,8.930266452462821292e+01,-2.180542324745336487e+02,8.863831967733607087e+01,-2.174320553181622131e+02,8.864029624191478263e+01,-2.172098440056983293e+02,8.864034062290771487e+01,-2.173183534206261243e+02,8.863474831947904420e+01,-2.174147715634905751e+02,8.863673307636886989e+01,-2.174762282648871974e+02,8.863728714409459997e+01,-2.174728390508216194e+02,8.969183710259058273e+01,-2.185402579940364944e+02,8.969071677040201962e+01,-2.184010255413064385e+02,8.969393644937559884e+01,-2.182881285425895896e+02,8.968925495628705846e+01,-2.185249337405492156e+02,8.969094817791786056e+01,-2.185311639127242529e+02,8.969256781925656696e+01,-2.185703496005488660e+02,8.844160436935727887e+01,-2.170973025924814408e+02,8.843878580473288764e+01,-2.171999094671053285e+02,8.843948297916276147e+01,-2.172387848683464995e+02,8.844381408802735223e+01,-2.170362860167228405e+02,8.843992716750656768e+01,-2.173052663205522492e+02,8.844133388118673622e+01,-2.171970868211521406e+02,8.970953445312198937e+01,-2.185718908512784253e+02,8.971037347559472153e+01,-2.185386011562022475e+02,8.971162976370280262e+01,-2.185141668365310750e+02,8.970965985227053352e+01,-2.185717665731729085e+02,8.971187671369548866e+01,-2.181868946620557779e+02,8.971216092393571273e+01,-2.185803775804484417e+02,9.062804813858937791e+01,-2.194103983702663356e+02,9.062890866721123473e+01,-2.194904928243739164e+02,9.062728182975440916e+01,-2.195111398498677033e+02,9.062868528361370579e+01,-2.194244252481943818e+02,9.062918956562295136e+01,-2.195394846880645048e+02,9.062987608909253368e+01,-2.191468571021422918e+02
4.313333333333333582e+07,8.544502174878867606e+01,-2.139345403043998033e+02,8.544293449324577239e+01,-2.141032325104843039e+02,8.544305567345804775e+01,-2.141340783100089027e+02,8.544196187676669751e+01,-2.139797764103387294e+02,8.544069805678988416e+01,-2.141822356925634949e+02,8.544274877278037650e+01,-2.140599191345773420e+02,8.480239816413926235e+01,-2.134391222721838801e+02,8.480429130595186393e+01,-2.132108931740245623e+02,8.480436442138612563e+01,-2.133223056025776998e+02,8.479891230584082962e+01,-2.134215335535340614e+02,8.480087519134099239e+01,-2.134846622440044541e+02,8.480145854952687046e+01,-2.134810632969083883e+02,8.581768621294938271e+01,-2.145463986279975188e+02,8.581658463313132756e+01,-2.144035586013050647e+02,8.581970229226013203e+01,-2.142874629388174981e+02,8.581524223435967258e+01,-2.145309640182475164e+02,8.581686551212595759e+01,-2.145372355170980256e+02,8.581853383561349347e+01,-2.145776008324766053e+02,8.461294800592817467e+01,-2.131016320663901524e+02,8.461024883246800243e+01,-2.132071870347948561e+02,8.461091883476204600e+01,-2.132470239424279157e+02,8.461505467719460682e+01,-2.130387675438252302e+02,8.461129325023064496e+01,-2.133150757466752339e+02,8.461271848573748855e+01,-2.132041054735182399e+02,8.583480682324163524e+01,-2.145806150406382073e+02,8.583562237057499544e+01,-2.145464567183394422e+02,8.583687306561211017e+01,-2.145213730477098011e+02,8.583491370666966702e+01,-2.145806631039887407e+02,8.583700206089888241e+01,-2.141852890907015023e+02,8.583742664980591996e+01,-2.145893272123817042e+02,8.671998282352711840e+01,-2.154139602392429538e+02,8.672084695089444040e+01,-2.154962031804461162e+02,8.671926152831696299e+01,-2.155174496911066342e+02,8.672064075697649344e+01,-2.154282106868256790e+02,8.672113665830100615e+01,-2.155464794539759055e+02,8.672173477860434332e+01,-2.151434246374116981e+02
4.422777777777777612e+07,8.181763048672110017e+01,-2.100436651663729037e+02,8.181562082672654412e+01,-2.102167564054785203e+02,8.181574927388690810e+01,-2.102484838150825794e+02,8.181471462542054951e+01,-2.100904057986882663e+02,8.181353066824803477e+01,-2.102981132629687124e+02,8.181552635482645996e+01,-2.101726561027729758e+02,8.119810302362324705e+01,-2.095540313624574651e+02,8.119991887195379832e+01,-2.093197884339305119e+02,8.120001608366503376e+01,-2.094341024006984640e+02,8.119471127592713344e+01,-2.095361342616340323e+02,8.119663275017032333e+01,-2.096009347143043442e+02,8.119726322962939946e+01,-2.095971323074347197e+02,8.217687806787388638e+01,-2.106591847335106422e+02,8.217579320179132196e+01,-2.105127382770972702e+02,8.217881704341289151e+01,-2.103934469636992901e+02,8.217457338574112669e+01,-2.106436348645884777e+02,8.217612204667665310e+01,-2.106499508725262899e+02,8.217782696868138714e+01,-2.106914936933627871e+02,8.101559249503597471e+01,-2.092140212931689405e+02,8.101300460849667218e+01,-2.093225222646561292e+02,8.101364760592491621e+01,-2.093633210582456456e+02,8.101760099619711752e+01,-2.091493124860087107e+02,8.101395644778182259e+01,-2.094329444824990958e+02,8.101539936235124628e+01,-2.093191832330254272e+02,8.219343100188504536e+01,-2.106958894762020691e+02,8.219421890744548875e+01,-2.106608608993855967e+02,8.219546415036168696e+01,-2.106351280088483691e+02,8.219350408258809182e+01,-2.106960991398006797e+02,8.219548266888362775e+01,-2.102902355261791740e+02,8.219604302738495960e+01,-2.107048264260947974e+02,8.304676267264225942e+01,-2.115230550904562392e+02,8.304762180205021593e+01,-2.116074448143427844e+02,8.304607891036397405e+01,-2.116292913980736330e+02,8.304744955652650162e+01,-2.115375400196913915e+02,8.304792028834945938e+01,-2.116590065714645448e+02,8.304843536585063646e+01,-2.112455258611617239e+02
4.532222222222222388e+07,7.840563774914362227e+01,-2.062586636636438584e+02,7.840370666728669846e+01,-2.064361544827997363e+02,7.840383521416717372e+01,-2.064687599223358063e+02,7.840285790322511161e+01,-2.063069048153212179e+02,7.840175176192346385e+01,-2.065198626250646896e+02,7.840369202759832490e+01,-2.063912612296696238e+02,7.780816972258715225e+01,-2.057754983184867115e+02,7.780991383436536069e+01,-2.055352455617126850e+02,7.781003086678315128e+01,-2.056524591584775123e+02,7.780488081301146508e+01,-2.057572912252553010e+02,7.780674198119154994e+01,-2.058237606082799402e+02,7.780743603001155861e+01,-2.058197631221157735e+02,7.875207954945076949e+01,-2.068774897555124710e+02,7.875100932366011364e+01,-2.067274377300713581e+02,7.875394698848919006e+01,-2.066049540470586692e+02,7.874991582871882656e+01,-2.068618209247286472e+02,7.875138487208076299e+01,-2.068681835165204177e+02,7.875311506750104229e+01,-2.069109004899435149e+02,7.763228637857923786e+01,-2.054331572390486826e+02,7.762980213780456040e+01,-2.055446019168197438e+02,7.763041826436192139e+01,-2.055863628260620999e+02,7.763420109972773275e+01,-2.053666075814942644e+02,7.763066546525323020e+01,-2.056575591855218477e+02,7.763212529903502457e+01,-2.055410066990752682e+02,7.876807642275481669e+01,-2.069165963610414281e+02,7.876883287675974543e+01,-2.068806953036921925e+02,7.877007281863966170e+01,-2.068543132952711687e+02,7.876810231722748767e+01,-2.069169553647954274e+02,7.876998777029211851e+01,-2.065006155906722256e+02,7.877067962666805556e+01,-2.069257572820097550e+02,7.959099817611823369e+01,-2.077366999366590221e+02,7.959184428886351270e+01,-2.078232336920122236e+02,7.959034488525722395e+01,-2.078456813083252541e+02,7.959172052860570545e+01,-2.077514308375351675e+02,7.959215138715205740e+01,-2.078760820332512083e+02,7.959258846936776877e+01,-2.074521768214565327e+02
4.641666666666667163e+07,7.519320860071535151e+01,-2.025779196554998407e+02,7.519135692412250194e+01,-2.027598111010225637e+02,7.519147907739321113e+01,-2.027932903414729822e+02,7.519055736864815742e+01,-2.026276574021794659e+02,7.518952687014345315e+01,-2.028458677402338424e+02,7.519141166480278571e+01,-2.027141183685962744e+02,7.461680605290004564e+01,-2.021018164713317447e+02,7.461848344036910419e+01,-2.018555579056900058e+02,7.461861641671931977e+01,-2.019756688446425130e+02,7.461362860024730992e+01,-2.020832995026692913e+02,7.461541149258718519e+01,-2.021514325542102597e+02,7.461618396891584837e+01,-2.021472502308332366e+02,7.552742853612704721e+01,-2.031997465224333155e+02,7.552637087353494394e+01,-2.030460895127095000e+02,7.552922944753109391e+01,-2.029204169718641708e+02,7.552540780012951416e+01,-2.031839562006259428e+02,7.552679204278142322e+01,-2.031903663575228052e+02,7.552853705710732868e+01,-2.032342530313466398e+02,7.444725069474321799e+01,-2.017573077826853591e+02,7.444486290683522611e+01,-2.018716936867065499e+02,7.444545228658655844e+01,-2.019144168020467873e+02,7.444907559984538636e+01,-2.016889204780649152e+02,7.444564152895236475e+01,-2.019871874488091805e+02,7.444711760747443918e+01,-2.018678434187781932e+02,7.554288283793947301e+01,-2.032411765151651082e+02,7.554360445088732945e+01,-2.032044002245750391e+02,7.554483925770959729e+01,-2.031773691782830440e+02,7.554285019589637784e+01,-2.032416713629631886e+02,7.554465701961925106e+01,-2.028148695783970652e+02,7.554547634998144190e+01,-2.032505604811887849e+02,7.633676893933177610e+01,-2.040534549779781059e+02,7.633759469976253342e+01,-2.041421290802221620e+02,7.633613953557978959e+01,-2.041651790112451295e+02,7.633753160506097402e+01,-2.040684437062051586e+02,7.633791010399950494e+01,-2.041962651129692858e+02,7.633827394697094348e+01,-2.037619368385343535e+02
4.751111111111111194e+07,7.216584549962820461e+01,-1.989994814224025959e+02,7.216407383524175145e+01,-1.991857749794876895e+02,7.216418382775813711e+01,-1.992201232399064565e+02,7.216331602030621184e+01,-1.990507119328519821e+02,7.216235885294679520e+01,-1.992741769766921891e+02,7.216418847955598892e+01,-1.991392758217953656e+02,7.160955759811217547e+01,-1.985309539299946096e+02,7.161117275560947348e+01,-1.982786935643031256e+02,7.161131822729217333e+01,-1.984016992338106036e+02,7.160649990572228774e+01,-1.985121288310019168e+02,7.160818772844477564e+01,-1.985819180564264173e+02,7.160905172897132331e+01,-1.985775627394605181e+02,7.248840050724571427e+01,-1.996240464507121999e+02,7.248735335643762312e+01,-1.994667847757548316e+02,7.249013937846409306e+01,-1.993379270816420501e+02,7.248652497228800939e+01,-1.996081332409606546e+02,7.248781918719366502e+01,-1.996145908776329350e+02,7.248956953010605275e+01,-1.996596418397459445e+02,7.144604424852443003e+01,-1.981844185183182958e+02,7.144374615534749751e+01,-1.983017430074564800e+02,7.144430892301362235e+01,-1.983454282923790970e+02,7.144778293090780608e+01,-1.981141965404167422e+02,7.144444365413822595e+01,-1.984197746061371959e+02,7.144593538928708654e+01,-1.982976386921199889e+02,7.250332703468048123e+01,-1.996677286302832783e+02,7.250401088962357221e+01,-1.996300739033921161e+02,7.250524074562648025e+01,-1.996023938844206782e+02,7.250322663106454968e+01,-1.996683448802077976e+02,7.250496719511845356e+01,-1.992310957172498433e+02,7.250591014529234712e+01,-1.996773346208788666e+02,7.326949136798756967e+01,-2.004715245556160994e+02,7.327029021143793841e+01,-2.005623345076835733e+02,7.326887979392216721e+01,-2.005859883062312861e+02,7.327029751439613392e+01,-2.004867831207111522e+02,7.327061347681876669e+01,-2.006177593264543191e+02,7.327090856407387776e+01,-2.001730094674745715e+02
4.860555555555555224e+07,6.931026639098993769e+01,-1.955211426093211173e+02,6.930857507183711164e+01,-1.957118401377024384e+02,6.930866790251808141e+01,-1.957470521852027616e+02,6.930785229537170267e+01,-1.955738621526593874e+02,6.930696600067142299e+01,-1.958025840490064979e+02,6.930874112173141555e+01,-1.956645272804961451e+02,6.877318524878286610e+01,-1.950606333802510903e+02,6.877474217895775155e+01,-1.948023751865104884e+02,6.877489714798691978e+01,-1.949282727086388718e+02,6.877025511686025538e+01,-1.950415034088614732e+02,6.877183247323137039e+01,-1.951129392968102252e+02,6.877279919761674876e+01,-1.951084241611123389e+02,6.962168692584059215e+01,-1.961482211647420968e+02,6.962064828843020337e+01,-1.959873548905976861e+02,6.962336775906842945e+01,-1.958553159031540076e+02,6.961995884848967364e+01,-1.961321847479568987e+02,6.962115789568723301e+01,-1.961386887514630644e+02,6.962290511594004272e+01,-1.961848977749691585e+02,6.861544097910844187e+01,-1.947121922204121347e+02,6.861322624473656617e+01,-1.948324525140320418e+02,6.861376256355650582e+01,-1.948770998186958820e+02,6.861709671165296243e+01,-1.946401383182900702e+02,6.861384600945822854e+01,-1.949530231983007695e+02,6.861535289898922940e+01,-1.948280950381146681e+02,6.963610131420564642e+01,-1.961940909384067879e+02,6.963674500786596866e+01,-1.961555542011338105e+02,6.963797011757893074e+01,-1.961272252670428031e+02,6.963592610365398627e+01,-1.961948134958220749e+02,6.963761066317970005e+01,-1.957471318424660183e+02,6.963867348162492021e+01,-1.962039178634794894e+02,7.037579788735450848e+01,-1.969888403471253184e+02,7.037656409083136566e+01,-1.970817809657128521e+02,7.037519865349058534e+01,-1.971060404014844210e+02,7.037664902658848121e+01,-1.970043807039481010e+02,7.037689463677671142e+01,-1.971384956328977012e+02,7.037712519614511564e+01,-1.966833257004055895e+02
4.970000000000000000e+07,6.661429387570744609e+01,-1.921405086381864749e+02,6.661268291796608310e+01,-1.923356123051315478e+02,6.661275437926015286e+01,-1.923716825564962960e+02,6.661198924305823255e+01,-1.921947135884575459e+02,6.661117121146611453e+01,-1.924286944278001386e+02,6.661289285030059659e+01,-1.922874782345921290e+02,6.609555393221452846e+01,-1.916883974723535005e+02,6.609705617195730554e+01,-1.914241453609766666e+02,6.609721810643688400e+01,-1.915529316499749939e+02,6.609275848976993473e+01,-1.916689672699384630e+02,6.609421157052483409e+01,-1.917420385239292671e+02,6.609529022165132517e+01,-1.917373777991430757e+02,6.691508461936354024e+01,-1.927699095137373888e+02,6.691405257521940086e+01,-1.926054384683629621e+02,6.691671096704592969e+01,-1.924702221658908456e+02,6.691350615674468827e+01,-1.927537505825357584e+02,6.691460510615803514e+01,-1.927602988625414753e+02,6.691634184770595084e+01,-1.928076590545014710e+02,6.594331858002904312e+01,-1.913381539332185355e+02,6.594118127879022495e+01,-1.914613471323566785e+02,6.594169135570848539e+01,-1.915069562082651089e+02,6.594489436034879759e+01,-1.912642706389034402e+02,6.594172653404797302e+01,-1.915844580640122388e+02,6.594324815966270137e+01,-1.914567372853713039e+02,6.692900295487868334e+01,-1.928179082754013791e+02,6.692960462772165897e+01,-1.927784856636828579e+02,6.693082521673410668e+01,-1.927495078714291594e+02,6.692874808928320363e+01,-1.928187216845532248e+02,6.693038482751589413e+01,-1.923606224635472302e+02,6.693156380887090506e+01,-1.928279550000669929e+02,6.764342696328259308e+01,-1.936031297966842146e+02,6.764415569895248836e+01,-1.936981953419076774e+02,6.764283518031798792e+01,-1.937230623468174997e+02,6.764432299888885325e+01,-1.936189636434305328e+02,6.764449281458456653e+01,-1.937562008693201960e+02,6.764466283311253392e+01,-1.932906124017704030e+02
5.079444444444444776e+07,6.406675462273398125e+01,-1.888550510632433372e+02,6.406522369331570133e+01,-1.890545632750856271e+02,6.406527038639860905e+01,-1.890914858986061233e+02,6.406455394107568679e+01,-1.889107379018393260e+02,6.406380141158952313e+01,-1.891499796932960464e+02,6.406547094858450464e+01,-1.890056003255874373e+02,6.356553169650239710e+01,-1.884116622614000960e+02,6.356698234281280691e+01,-1.881414200579067995e+02,6.356714918550477478e+01,-1.882730918788726342e+02,6.356287725334928496e+01,-1.883919377113541032e+02,6.356419399606171794e+01,-1.884666314936080198e+02,6.356539171559158063e+01,-1.884618401855775005e+02,6.435739534207822032e+01,-1.894866124653190695e+02,6.435636807229879253e+01,-1.893185362554897608e+02,6.435897034186605481e+01,-1.891801466982252862e+02,6.435596842545687934e+01,-1.894703326475561767e+02,6.435696267090344236e+01,-1.894769221969887667e+02,6.435868271044402888e+01,-1.895254261486537359e+02,6.341855750410661585e+01,-1.880597041459347452e+02,6.341649210892052935e+01,-1.881858272541026906e+02,6.341697620716067973e+01,-1.882323977695174335e+02,6.342005609499724983e+01,-1.879839937844404005e+02,6.341696593932834958e+01,-1.883114795160598476e+02,6.341850196337748002e+01,-1.881809657477515429e+02,6.437083384551966958e+01,-1.895366870190937334e+02,6.437139220101053638e+01,-1.894963744603881253e+02,6.437260851556382590e+01,-1.894667478730464154e+02,6.437049665577256974e+01,-1.895375757490067485e+02,6.437209174909274623e+01,-1.890690737041778391e+02,6.437338318788638958e+01,-1.895469523880906877e+02,6.506112314776140693e+01,-1.903119722731565560e+02,6.506181051946769855e+01,-1.904091565796708494e+02,6.506053454994086849e+01,-1.904346331932626413e+02,6.506206244501780134e+01,-1.903281108586812991e+02,6.506215337141483701e+01,-1.904684539111800632e+02,6.506226660861140942e+01,-1.899924484695134765e+02
5.188888888888888806e+07,6.165738819426778861e+01,-1.856621519250843448e+02,6.165593658855959092e+01,-1.858660752584279408e+02,6.165595592654932489e+01,-1.859038442746183080e+02,6.165528632467148640e+01,-1.857193172414399669e+02,6.165459638808453491e+01,-1.859638218883691536e+02,6.165621555205968463e+01,-1.858162756985101112e+02,6.117289829585680394e+01,-1.852277607461138871e+02,6.117430003182878551e+01,-1.849515321693144188e+02,6.117447020195274376e+01,-1.850860861962775061e+02,6.117039021499152085e+01,-1.852077488224848025e+02,6.117156043220236228e+01,-1.852840510066934314e+02,6.117288227056708649e+01,-1.852791446205923194e+02,6.193833470158166676e+01,-1.862957379375906157e+02,6.193731050910263036e+01,-1.861240559675659370e+02,6.193986111080410950e+01,-1.859824972620274934e+02,6.193706092347665049e+01,-1.862793397108934528e+02,6.193794628724086238e+01,-1.862859666761754625e+02,6.193964455354923615e+01,-1.863356066126673909e+02,6.103094949373046774e+01,-1.848741620961124852e+02,6.102895086447977491e+01,-1.850032120397329720e+02,6.102940931358195087e+01,-1.850507435955579467e+02,6.103237345915247403e+01,-1.847966267973054357e+02,6.102935623610181892e+01,-1.851314066453763587e+02,6.103090639699243525e+01,-1.849980995277769864e+02,6.195130947310966718e+01,-1.863478399636729250e+02,6.195182378648826926e+01,-1.863066332577512298e+02,6.195303609198569461e+01,-1.862763579507939369e+02,6.195088941656325687e+01,-1.863487886843340959e+02,6.195244712109813889e+01,-1.858698981769984186e+02,6.195384727512623613e+01,-1.863583228250073205e+02,6.261854636313579903e+01,-1.871128450309740003e+02,6.261918942635186625e+01,-1.872121416386935664e+02,6.261795732276116411e+01,-1.872382299545238595e+02,6.261952584154798984e+01,-1.871292989741477584e+02,6.261953706869257985e+01,-1.872727316342024153e+02,6.261959706832192296e+01,-1.867863107973207093e+02
5.298333333333333582e+07,5.937676447776735955e+01,-1.825591398115385289e+02,5.937539110709457191e+01,-1.827674769451990642e+02,5.937538130670625236e+01,-1.828060863250917123e+02,5.937475662215071281e+01,-1.826177803024517345e+02,5.937412622769591763e+01,-1.828675495791822811e+02,5.937569708263711021e+01,-1.827168330608919007e+02,5.890826245278113760e+01,-1.821339782044533706e+02,5.890961757383531960e+01,-1.818517668461770995e+02,5.890978996231724096e+01,-1.819891997188702533e+02,5.890590504335452948e+01,-1.821136868126723982e+02,5.890692051953841712e+01,-1.821915822424748228e+02,5.890836943912137258e+01,-1.821865765113299744e+02,5.964844965373421104e+01,-1.831946372836765704e+02,5.964742698146585553e+01,-1.830193487753824400e+02,5.964992988340552671e+01,-1.828746250397344681e+02,5.964733016876670746e+01,-1.831781238823131730e+02,5.964810299613559152e+01,-1.831847836422697071e+02,5.964977557176580092e+01,-1.832355515697470025e+02,5.877111480690503953e+01,-1.817788008967724807e+02,5.876917817862279492e+01,-1.819107745452125755e+02,5.876961138203487423e+01,-1.819592666910907042e+02,5.877246654376232726e+01,-1.816994426086575629e+02,5.876951795740255591e+01,-1.820415124484743501e+02,5.877108206380846411e+01,-1.819054116432542685e+02,5.966097647059841336e+01,-1.832487228443995377e+02,5.966144658761105291e+01,-1.832066177423007218e+02,5.966265516615309394e+01,-1.831756938093186875e+02,5.966047504617871766e+01,-1.832497166894560792e+02,5.966199780474097736e+01,-1.827604515073666960e+02,5.966350286756691901e+01,-1.832594220718895883e+02,6.030618965487813199e+01,-1.840031607007803984e+02,6.030678642067358908e+01,-1.841045629834219426e+02,6.030559718809272596e+01,-1.841312650972344045e+02,6.030720490106622123e+01,-1.840199398243729263e+02,6.030713780680569869e+01,-1.841664464044267788e+02,6.030714790742308651e+01,-1.836696117649437383e+02
5.407777777777777612e+07,5.721620895721338229e+01,-1.795433190447408265e+02,5.721491234551178451e+01,-1.797560726934145805e+02,5.721487240770481719e+01,-1.797955164532097285e+02,5.721429062933154341e+01,-1.796034315126187266e+02,5.721371659446260338e+01,-1.798584670426405978e+02,5.721524152189580548e+01,-1.797045768680853257e+02,5.676298701478371100e+01,-1.791275807361576256e+02,5.676429745523282833e+01,-1.788393900426072491e+02,5.676447141369694549e+01,-1.789796984212271980e+02,5.676078344574358425e+01,-1.791070185479086092e+02,5.676163800345178601e+01,-1.791864912979126245e+02,5.676321491338849512e+01,-1.791814019199903782e+02,5.747904380684083492e+01,-1.801806348535312168e+02,5.747802125325306122e+01,-1.800017388680082888e+02,5.748047995517971032e+01,-1.798538541986910957e+02,5.747807924647281652e+01,-1.801640101689432640e+02,5.747873648966599802e+01,-1.801706974214232275e+02,5.748038059578616554e+01,-1.802225852698694837e+02,5.663042735258417792e+01,-1.787708758945330203e+02,5.662854832328190469e+01,-1.789057700796674624e+02,5.662895676360779618e+01,-1.789552223300499918e+02,5.663170911855118561e+01,-1.786896963975753749e+02,5.662882529066291681e+01,-1.790390521855599673e+02,5.663040321465266658e+01,-1.789001573844440145e+02,5.749113796683811017e+01,-1.802366639375144075e+02,5.749156429296429849e+01,-1.801936562176200312e+02,5.749276944002347278e+01,-1.801620837753812339e+02,5.749055860013811525e+01,-1.802376887500017801e+02,5.749204716797468961e+01,-1.797380619311169880e+02,5.749365324997346249e+01,-1.802475784519306217e+02,5.811530467444688952e+01,-1.809802977470128269e+02,5.811585409820567349e+01,-1.810837990367806469e+02,5.811470643852096885e+01,-1.811111169972206199e+02,5.811635007336987258e+01,-1.809974109283549240e+02,5.811620809440294266e+01,-1.811469765337174920e+02,5.811617143881540670e+01,-1.806397296938857835e+02
5.517222222222222388e+07,5.516773510298847327e+01,-1.766119931738163018e+02,5.516651339210370253e+01,-1.768291660243902754e+02,5.516644307239484135e+01,-1.768694383153180922e+02,5.516590210233141534e+01,-1.766735745240973188e+02,5.516538112535840810e+01,-1.769338777600180777e+02,5.516686280268886833e+01,-1.767768108143073107e+02,5.472912127313433928e+01,-1.762058381830784981e+02,5.473038863312325475e+01,-1.759116714379038342e+02,5.473056395699026666e+01,-1.760548520552122511e+02,5.472707350747899113e+01,-1.761850144673266527e+02,5.472776304326119856e+01,-1.762660481035941586e+02,5.472946686396258542e+01,-1.762608904918812982e+02,5.542210982124927909e+01,-1.772510518175386096e+02,5.542108615333876287e+01,-1.770685472773994036e+02,5.542350370665034376e+01,-1.769175057172838024e+02,5.542130022250249510e+01,-1.772343202938619697e+02,5.542183951348192750e+01,-1.772410291490569989e+02,5.542345347878595874e+01,-1.772940289089522992e+02,5.460094699946032648e+01,-1.758476474270190408e+02,5.459912151746043207e+01,-1.759854589622355832e+02,5.459950575948341367e+01,-1.760358708122004145e+02,5.460216093710597818e+01,-1.757646483491615470e+02,5.459933838339549794e+01,-1.761212861376006060e+02,5.460093005260972632e+01,-1.759795970700649832e+02,5.543378602577532632e+01,-1.773089879200019539e+02,5.543416950657810816e+01,-1.772650734602623004e+02,5.543537152693656367e+01,-1.772328526530213821e+02,5.543313392680165919e+01,-1.773100304779416092e+02,5.543458751433991694e+01,-1.768000541510915014e+02,5.543629063166996218e+01,-1.773201167085285306e+02,5.603783419507742281e+01,-1.780416250884878195e+02,5.603833615085855513e+01,-1.781472187953378068e+02,5.603722847751612335e+01,-1.781751545578818821e+02,5.603890307729680842e+01,-1.780590801288889793e+02,5.603869155125758539e+01,-1.782116908968887401e+02,5.603861109507475646e+01,-1.776940334646241695e+02
